"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","PAN","Panama","2009","2009",89.90584,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","PAN","Panama","2015","2015",91.66503,,
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","TJK","Tajikistan","2009","2009",94.30305,,
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","TJK","Tajikistan","2012","2012",90.82557,,
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","TJK","Tajikistan","2015","2015",90.94578,,
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","PSE","Palestine","2009","2009",92.28234,,
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","PSE","Palestine","2012","2012",89.13299,,
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","PSE","Palestine","2015","2015",90.96864,,
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","PSE","Palestine","2018","2018",95.1102,,
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","NRU","Nauru","2012","2012",59,,
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","HUN","Hungary","2012","2012",98.8081,,
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","HUN","Hungary","2015","2015",97.46455,,
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","HUN","Hungary","2018","2018",96.1463,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","ERI","Eritrea","2009","2009",59.8582,"‡","UIS Estimation"
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","ERI","Eritrea","2012","2012",66.91026,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","ERI","Eritrea","2015","2015",64.45644,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","ERI","Eritrea","2018","2018",59.28394,,
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","ETH","Ethiopia","2009","2009",58.34706,"‡","UIS Estimation"
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","ETH","Ethiopia","2012","2012",60.6676,"‡","UIS Estimation"
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","ETH","Ethiopia","2015","2015",54.72823,"‡","UIS Estimation"
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","ISL","Iceland","2009","2009",98.4762,"+","National Estimation"
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","ISL","Iceland","2012","2012",98.89723,"+","National Estimation"
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","ISL","Iceland","2015","2015",98.55983,"+","National Estimation"
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","ISL","Iceland","2018","2018",99.01641,"+","National Estimation"
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","BRA","Brazil","2012","2012",82.61403,"+","National Estimation"
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","BRA","Brazil","2015","2015",83.77468,"+","National Estimation"
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","BRA","Brazil","2018","2018",85.53671,"+","National Estimation"
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","DEU","Germany","2009","2009",91.02745,"+","National Estimation"
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","DEU","Germany","2012","2012",92.14181,"+","National Estimation"
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","DEU","Germany","2015","2015",90.38019,"+","National Estimation"
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","DEU","Germany","2018","2018",87.67225,"+","National Estimation"
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","BEN","Benin","2015","2015",52.43991,"‡","UIS Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","LKA","Sri Lanka","2009","2009",91.70853,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","LKA","Sri Lanka","2012","2012",92.59264,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","LKA","Sri Lanka","2015","2015",96.13564,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","LKA","Sri Lanka","2018","2018",99.99419,,
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","EGY","Egypt","2018","2018",68.08711,,
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","ZWE","Zimbabwe","2012","2012",50.06333,,
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","ZWE","Zimbabwe","2015","2015",37.88204,,
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","CMR","Cameroon","2012","2012",62.67354,"‡","UIS Estimation"
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","CMR","Cameroon","2015","2015",65.15239,,
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","CMR","Cameroon","2018","2018",51.14762,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","KGZ","Kyrgyzstan","2012","2012",88.58471,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","KGZ","Kyrgyzstan","2015","2015",89.94353,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","KGZ","Kyrgyzstan","2018","2018",92.11984,,
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","AUT","Austria","2009","2009",96.41621,"+","National Estimation"
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","AUT","Austria","2012","2012",96.10958,"+","National Estimation"
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","AUT","Austria","2015","2015",93.25814,"+","National Estimation"
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","AUT","Austria","2018","2018",92.50953,"+","National Estimation"
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","SVK","Slovakia","2009","2009",98.15444,"+","National Estimation"
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","SVK","Slovakia","2012","2012",97.22863,"+","National Estimation"
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","SVK","Slovakia","2015","2015",96.02111,"+","National Estimation"
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","SVK","Slovakia","2018","2018",95.56513,"+","National Estimation"
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","IND","India","2009","2009",92.59092,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","IND","India","2012","2012",95.19964,"‡","UIS Estimation"
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","IND","India","2018","2018",89.34853,,
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","LIE","Liechtenstein","2009","2009",96.23288,"+","National Estimation"
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","LIE","Liechtenstein","2012","2012",95.57196,"+","National Estimation"
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","LIE","Liechtenstein","2018","2018",98.7013,"+","National Estimation"
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","WSM","Samoa","2009","2009",74.73586,,
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","WSM","Samoa","2012","2012",76.93781,,
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","WSM","Samoa","2015","2015",80.38791,,
"NERT_3_CP","Total net enrolment rate, upper secondary, both sexes (%)","WSM","Samoa","2018","2018",78.07835,,
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","MOZ","Mozambique","2009","2009",41.95394,,
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","MOZ","Mozambique","2012","2012",38.74327,,
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","MOZ","Mozambique","2015","2015",36.01103,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","BDI","Burundi","2009","2009",93.51289,"‡","UIS Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","BDI","Burundi","2012","2012",96.57033,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","BDI","Burundi","2015","2015",91.81557,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","BDI","Burundi","2018","2018",83.05001,,
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","CHL","Chile","2009","2009",88.04888,"+","National Estimation"
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","CHL","Chile","2012","2012",90.02051,"+","National Estimation"
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","CHL","Chile","2015","2015",93.85078,"+","National Estimation"
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","CHL","Chile","2018","2018",95.02936,"+","National Estimation"
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","SRB","Serbia","2009","2009",81.30967,"+","National Estimation"
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","SRB","Serbia","2012","2012",86.11143,"+","National Estimation"
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","SRB","Serbia","2015","2015",85.95787,"+","National Estimation"
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","SRB","Serbia","2018","2018",87.2236,"+","National Estimation"
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","COM","Comoros","2018","2018",87.64198,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","STP","Sao Tome and Principe","2009","2009",83.63575,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","STP","Sao Tome and Principe","2012","2012",85.25452,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","STP","Sao Tome and Principe","2015","2015",92.19936,,
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","ESP","Spain","2009","2009",99.21719,"‡","UIS Estimation"
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","ESP","Spain","2012","2012",97.85208,"‡","UIS Estimation"
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","ESP","Spain","2015","2015",97.20433,"+","National Estimation"
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","ESP","Spain","2018","2018",97.75542,"+","National Estimation"
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","KAZ","Kazakhstan","2009","2009",98.256,"‡","UIS Estimation"
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","KAZ","Kazakhstan","2012","2012",99.48251,,
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","KAZ","Kazakhstan","2015","2015",98.73819,,
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","KAZ","Kazakhstan","2018","2018",98.50517,,
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","SSD","South Sudan","2015","2015",45.51709,"‡","UIS Estimation"
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","MDA","Republic of Moldova","2009","2009",90.94803,"+","National Estimation"
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","MDA","Republic of Moldova","2012","2012",91.79602,"+","National Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","ATG","Antigua and Barbuda","2009","2009",98.39675,"‡","UIS Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","ATG","Antigua and Barbuda","2012","2012",99.57476,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","ATG","Antigua and Barbuda","2015","2015",99.12812,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","ATG","Antigua and Barbuda","2018","2018",99.07356,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","TGO","Togo","2015","2015",96.62123,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","TGO","Togo","2018","2018",95.10527,,
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","BEL","Belgium","2009","2009",98.99183,"+","National Estimation"
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","BEL","Belgium","2012","2012",98.26411,"+","National Estimation"
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","BEL","Belgium","2015","2015",98.36665,"+","National Estimation"
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","BEL","Belgium","2018","2018",99.10279,"+","National Estimation"
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","BHR","Bahrain","2012","2012",94.88782,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","BHR","Bahrain","2015","2015",97.65379,,
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","BHR","Bahrain","2018","2018",97.72585,,
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","MMR","Myanmar","2009","2009",61.58481,,
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","MMR","Myanmar","2018","2018",84.69152,,
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","IRL","Ireland","2009","2009",93.17086,"+","National Estimation"
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","IRL","Ireland","2012","2012",97.74166,"+","National Estimation"
"NERT_3_M_CP","Total net enrolment rate, upper secondary, male (%)","IRL","Ireland","2018","2018",98.23938,"+","National Estimation"
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","GEO","Georgia","2009","2009",100,,
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","GEO","Georgia","2015","2015",98.31007,,
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","GEO","Georgia","2018","2018",98.3993,,
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","CZE","Czechia","2009","2009",99.48183,"+","National Estimation"
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","CZE","Czechia","2012","2012",99.71409,"+","National Estimation"
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","CZE","Czechia","2015","2015",98.01583,"+","National Estimation"
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","CZE","Czechia","2018","2018",98.02325,"+","National Estimation"
"NERT_2_F_CP","Total net enrolment rate, lower secondary, female (%)","THA","Thailand","2009","2009",96.76354,"+","National Estimation"
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","PHL","Philippines","2009","2009",92.42142,,
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","PHL","Philippines","2015","2015",90.21971,,
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","PHL","Philippines","2018","2018",84.64484,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","NAM","Namibia","2009","2009",92.74502,"‡","UIS Estimation"
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","NAM","Namibia","2012","2012",97.17692,"‡","UIS Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","KEN","Kenya","2009","2009",92.91146,"‡","UIS Estimation"
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","KEN","Kenya","2012","2012",83.38039,"‡","UIS Estimation"
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","COL","Colombia","2009","2009",97.18984,"+","National Estimation"
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","COL","Colombia","2012","2012",96.93214,"+","National Estimation"
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","COL","Colombia","2015","2015",94.77094,"‡","UIS Estimation"
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","COL","Colombia","2018","2018",95.57437,"+","National Estimation"
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","LCA","Saint Lucia","2009","2009",98.02387,,
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","LCA","Saint Lucia","2012","2012",93.79845,,
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","LCA","Saint Lucia","2015","2015",93.65524,,
"NERT_1_F_CP","Total net enrolment rate, primary, female (%)","LCA","Saint Lucia","2018","2018",96.08931,,
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","PSE","Palestine","2009","2009",79.98178,,
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","PSE","Palestine","2012","2012",82.24616,,
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","PSE","Palestine","2015","2015",78.06334,,
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","PSE","Palestine","2018","2018",78.47138,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","VNM","Viet Nam","2009","2009",95.2417,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","VNM","Viet Nam","2012","2012",98.9321,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","VNM","Viet Nam","2015","2015",99.65316,,
"NERT_1_CP","Total net enrolment rate, primary, both sexes (%)","VNM","Viet Nam","2018","2018",99.64147,,
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","MHL","Marshall Islands","2015","2015",93.4136,,
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","MAR","Morocco","2012","2012",53.07634,"‡","UIS Estimation"
"NERT_3_F_CP","Total net enrolment rate, upper secondary, female (%)","MAR","Morocco","2018","2018",66.51476,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","BTN","Bhutan","2009","2009",85.16992,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","BTN","Bhutan","2012","2012",89.56746,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","BTN","Bhutan","2015","2015",86.71593,,
"NERT_1_M_CP","Total net enrolment rate, primary, male (%)","BTN","Bhutan","2018","2018",88.44405,"‡","UIS Estimation"
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","VEN","Venezuela (Bolivarian Republic of)","2009","2009",92.05045,,
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","VEN","Venezuela (Bolivarian Republic of)","2012","2012",90.53844,,
"NERT_2_CP","Total net enrolment rate, lower secondary, both sexes (%)","VEN","Venezuela (Bolivarian Republic of)","2015","2015",89.81034,,
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","HKG","China, Hong Kong Special Administrative Region","2009","2009",99.50894,"‡","UIS Estimation"
"NERT_2_M_CP","Total net enrolment rate, lower secondary, male (%)","HKG","China, Hong Kong Special Administrative Region","2018","2018",95.29695,"‡","UIS Estimation"
