"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","HKG","China, Hong Kong Special Administrative Region","2018","2018",98.57143,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","RUS","Russian Federation","2015","2015",97.60995,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","RUS","Russian Federation","2018","2018",99.29004,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40344","Small Island Developing States","2009","2009",62.68758,"‡","UIS Estimation"
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40344","Small Island Developing States","2012","2012",64.20193,"‡","UIS Estimation"
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40344","Small Island Developing States","2015","2015",63.58926,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40344","Small Island Developing States","2018","2018",66.06864,"‡","UIS Estimation"
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","BWA","Botswana","2012","2012",95.15079,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","LIE","Liechtenstein","2009","2009",81.25,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","MRT","Mauritania","2012","2012",88.04086,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2015","2015",97.60794,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2018","2018",99.8123,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","ITA","Italy","2009","2009",99.81721,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","ITA","Italy","2012","2012",99.65345,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","ITA","Italy","2015","2015",99.25557,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","ITA","Italy","2018","2018",99.86369,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","TLS","Timor-Leste","2009","2009",75.60414,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","TLS","Timor-Leste","2012","2012",85.61901,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","TLS","Timor-Leste","2015","2015",88.59727,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","TLS","Timor-Leste","2018","2018",96.14844,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","ALB","Albania","2009","2009",95.06567,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","ALB","Albania","2012","2012",97.61909,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","ALB","Albania","2015","2015",88.65686,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","ALB","Albania","2018","2018",89.4172,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","HUN","Hungary","2009","2009",98.12257,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","HUN","Hungary","2012","2012",98.06205,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","HUN","Hungary","2015","2015",98.38514,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","HUN","Hungary","2018","2018",98.64098,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","BGD","Bangladesh","2009","2009",72.41627,"+","National Estimation"
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","CMR","Cameroon","2009","2009",66.83184,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","CMR","Cameroon","2015","2015",56.75399,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","CMR","Cameroon","2018","2018",63.66992,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40619","Eastern and South-Eastern Asia","2009","2009",92.73092,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40619","Eastern and South-Eastern Asia","2012","2012",91.92649,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40619","Eastern and South-Eastern Asia","2015","2015",94.63315,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40619","Eastern and South-Eastern Asia","2018","2018",96.41548,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","WSM","Samoa","2015","2015",94.41531,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","WSM","Samoa","2018","2018",96.57551,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","KWT","Kuwait","2009","2009",96.01568,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","KWT","Kuwait","2012","2012",95.40576,"‡","UIS Estimation"
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","KWT","Kuwait","2015","2015",96.59543,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","KWT","Kuwait","2018","2018",84.72583,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","AUT","Austria","2012","2012",99.23954,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","AUT","Austria","2015","2015",99.51942,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","AUT","Austria","2018","2018",99.75276,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","ROU","Romania","2009","2009",,"a","Category not applicable"
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","ROU","Romania","2018","2018",94.38117,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","CHL","Chile","2015","2015",100,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","CHL","Chile","2018","2018",99.97106,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","GTM","Guatemala","2009","2009",72.7008,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","GTM","Guatemala","2012","2012",73.69309,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","GTM","Guatemala","2018","2018",77.70943,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","PAK","Pakistan","2009","2009",58.86066,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","PAK","Pakistan","2012","2012",60.85543,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","PAK","Pakistan","2015","2015",75.09528,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","PAK","Pakistan","2018","2018",70.63041,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","TUR","Türkiye","2009","2009",99.41929,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","TUR","Türkiye","2015","2015",95.59004,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","TUR","Türkiye","2018","2018",99.85437,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","HRV","Croatia","2009","2009",,"a","Category not applicable"
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","HRV","Croatia","2012","2012",,"a","Category not applicable"
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","HRV","Croatia","2015","2015",,"a","Category not applicable"
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","HRV","Croatia","2018","2018",,"a","Category not applicable"
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","MLI","Mali","2009","2009",85.00916,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40030","Middle income countries","2009","2009",79.55346,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40030","Middle income countries","2012","2012",80.52877,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40030","Middle income countries","2015","2015",85.03207,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40030","Middle income countries","2018","2018",84.44165,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","ARG","Argentina","2009","2009",98.23463,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","ARG","Argentina","2012","2012",97.16185,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","ARG","Argentina","2015","2015",98.98929,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","ARG","Argentina","2018","2018",97.36976,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","MOZ","Mozambique","2009","2009",33.73809,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","MOZ","Mozambique","2012","2012",30.71822,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","MOZ","Mozambique","2018","2018",40.75921,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","MDG","Madagascar","2009","2009",35.37946,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","MDG","Madagascar","2012","2012",39.19401,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","MDG","Madagascar","2015","2015",36.1002,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","MDG","Madagascar","2018","2018",33.25963,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","SLE","Sierra Leone","2012","2012",47.75172,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","SLE","Sierra Leone","2015","2015",51.09406,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","SLB","Solomon Islands","2012","2012",82.66727,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","SLB","Solomon Islands","2015","2015",86.00646,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","SLB","Solomon Islands","2018","2018",81.96922,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","BMU","Bermuda","2012","2012",89.22349,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","IND","India","2015","2015",93.45842,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","SWZ","Eswatini","2009","2009",97.24912,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","SWZ","Eswatini","2012","2012",92.52475,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","SWZ","Eswatini","2015","2015",95.9417,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","SWZ","Eswatini","2018","2018",98.9467,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","UKR","Ukraine","2009","2009",98.12696,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","UKR","Ukraine","2012","2012",99.23318,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","UKR","Ukraine","2015","2015",95.71412,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","UKR","Ukraine","2018","2018",98.3362,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","KAZ","Kazakhstan","2009","2009",,"a","Category not applicable"
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","KAZ","Kazakhstan","2012","2012",,"a","Category not applicable"
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","KAZ","Kazakhstan","2015","2015",,"a","Category not applicable"
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","KAZ","Kazakhstan","2018","2018",,"a","Category not applicable"
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","KOR","Republic of Korea","2009","2009",99.5653,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","KOR","Republic of Korea","2012","2012",99.71053,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","KOR","Republic of Korea","2015","2015",99.5584,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","KOR","Republic of Korea","2018","2018",99.43713,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","KHM","Cambodia","2015","2015",84.93495,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","KHM","Cambodia","2018","2018",88.25712,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","SYC","Seychelles","2009","2009",95.8264,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","SYC","Seychelles","2015","2015",97.88774,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","SYC","Seychelles","2018","2018",97.76896,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40656","Oceania (excluding Australia and New Zealand)","2009","2009",61.31816,"‡","UIS Estimation"
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40656","Oceania (excluding Australia and New Zealand)","2012","2012",60.72259,"‡","UIS Estimation"
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40656","Oceania (excluding Australia and New Zealand)","2015","2015",60.94331,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40656","Oceania (excluding Australia and New Zealand)","2018","2018",81.735,"‡","UIS Estimation"
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","SVK","Slovakia","2009","2009",,"a","Category not applicable"
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","SVK","Slovakia","2012","2012",,"a","Category not applicable"
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","SVK","Slovakia","2015","2015",,"a","Category not applicable"
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","SVK","Slovakia","2018","2018",,"a","Category not applicable"
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","MEX","Mexico","2009","2009",95.19679,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","MEX","Mexico","2012","2012",94.88613,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","MEX","Mexico","2015","2015",91.64947,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","MEX","Mexico","2018","2018",97.5047,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","MDA","Republic of Moldova","2009","2009",95.25138,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","MDA","Republic of Moldova","2012","2012",94.61747,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","MDA","Republic of Moldova","2015","2015",94.83479,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","MDA","Republic of Moldova","2018","2018",93.83409,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","TGO","Togo","2009","2009",79.61094,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","TGO","Togo","2012","2012",74.8292,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","GIN","Guinea","2009","2009",76.71849,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","GIN","Guinea","2012","2012",75.34929,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","PRT","Portugal","2018","2018",99.06151,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40616","Southern Asia","2009","2009",73.04497,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40616","Southern Asia","2012","2012",76.64297,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40616","Southern Asia","2015","2015",86.01803,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40616","Southern Asia","2018","2018",81.33132,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","SMR","San Marino","2018","2018",98.18727,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","COK","Cook Islands","2012","2012",79.00315,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","TCD","Chad","2009","2009",36.50617,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","TCD","Chad","2012","2012",56.61322,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","TCD","Chad","2015","2015",35.80345,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","LSO","Lesotho","2009","2009",84.84507,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","LSO","Lesotho","2012","2012",75.84238,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","LSO","Lesotho","2015","2015",89.45408,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","RWA","Rwanda","2009","2009",52.5007,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","RWA","Rwanda","2012","2012",55.79348,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","RWA","Rwanda","2015","2015",80.42417,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","RWA","Rwanda","2018","2018",80.69862,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","SRB","Serbia","2009","2009",98.74591,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","SRB","Serbia","2012","2012",99.94584,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","SRB","Serbia","2015","2015",98.63898,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","SRB","Serbia","2018","2018",98.21155,,
