"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"GER_1_M","Gross enrolment ratio, primary, male (%)","BWA","Botswana","2009","2009",105.87614,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","BWA","Botswana","2012","2012",102.08553,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","BWA","Botswana","2015","2015",98.96615,,
"GER_1_F","Gross enrolment ratio, primary, female (%)","40675","World","2009","2009",101.54176,,
"GER_1_F","Gross enrolment ratio, primary, female (%)","40675","World","2012","2012",101.60321,,
"GER_1_F","Gross enrolment ratio, primary, female (%)","40675","World","2015","2015",101.09346,,
"GER_1_F","Gross enrolment ratio, primary, female (%)","40675","World","2018","2018",98.39645,,
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","CZE","Czechia","2009","2009",103.26149,"+","National Estimation"
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","CZE","Czechia","2012","2012",99.99353,"+","National Estimation"
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","CZE","Czechia","2015","2015",98.00294,"+","National Estimation"
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","CZE","Czechia","2018","2018",98.11433,"+","National Estimation"
"GER_1T2","Gross enrolment ratio, primary and lower secondary, both sexes (%)","40535","South and West Asia","2009","2009",89.97065,,
"GER_1T2","Gross enrolment ratio, primary and lower secondary, both sexes (%)","40535","South and West Asia","2012","2012",92.88943,,
"GER_1T2","Gross enrolment ratio, primary and lower secondary, both sexes (%)","40535","South and West Asia","2015","2015",95.08866,,
"GER_1T2","Gross enrolment ratio, primary and lower secondary, both sexes (%)","40535","South and West Asia","2018","2018",91.39349,,
"GER_1T2","Gross enrolment ratio, primary and lower secondary, both sexes (%)","NGA","Nigeria","2009","2009",70.9561,"‡","UIS Estimation"
"GER_1T2","Gross enrolment ratio, primary and lower secondary, both sexes (%)","NGA","Nigeria","2012","2012",76.49246,,
"GER_1T2","Gross enrolment ratio, primary and lower secondary, both sexes (%)","NGA","Nigeria","2018","2018",73.6764,,
"GER_1T3_F","Gross enrolment ratio, primary and secondary, female (%)","PNG","Papua New Guinea","2012","2012",65.99318,,
"GER_1T3_F","Gross enrolment ratio, primary and secondary, female (%)","PNG","Papua New Guinea","2018","2018",75.05331,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","ALB","Albania","2009","2009",109.0663,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","ALB","Albania","2012","2012",111.50723,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","ALB","Albania","2015","2015",114.95246,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","ALB","Albania","2018","2018",109.82677,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","SEN","Senegal","2009","2009",82.6878,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","SEN","Senegal","2012","2012",81.68535,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","SEN","Senegal","2015","2015",80.08175,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","SEN","Senegal","2018","2018",79.07518,,
"GER_1","Gross enrolment ratio, primary, both sexes (%)","TCD","Chad","2009","2009",83.68125,,
"GER_1","Gross enrolment ratio, primary, both sexes (%)","TCD","Chad","2012","2012",94.45485,,
"GER_1","Gross enrolment ratio, primary, both sexes (%)","TCD","Chad","2015","2015",91.56592,,
"GER_1","Gross enrolment ratio, primary, both sexes (%)","TCD","Chad","2018","2018",87.72075,,
"GER_1_F","Gross enrolment ratio, primary, female (%)","LSO","Lesotho","2009","2009",117.2985,,
"GER_1_F","Gross enrolment ratio, primary, female (%)","LSO","Lesotho","2012","2012",113.86495,,
"GER_1_F","Gross enrolment ratio, primary, female (%)","LSO","Lesotho","2015","2015",105.90007,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","40620","Europe","2009","2009",101.72944,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","40620","Europe","2012","2012",101.16764,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","40620","Europe","2015","2015",100.36716,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","40620","Europe","2018","2018",101.15961,,
"GER_1T3_F","Gross enrolment ratio, primary and secondary, female (%)","MDA","Republic of Moldova","2009","2009",90.58773,"+","National Estimation"
"GER_1T3_F","Gross enrolment ratio, primary and secondary, female (%)","MDA","Republic of Moldova","2012","2012",90.4695,"+","National Estimation"
"GER_1T3_F","Gross enrolment ratio, primary and secondary, female (%)","MDA","Republic of Moldova","2015","2015",105.5757,"+","National Estimation"
"GER_1T3_F","Gross enrolment ratio, primary and secondary, female (%)","MDA","Republic of Moldova","2018","2018",97.98978,"+","National Estimation"
"GER_1_M","Gross enrolment ratio, primary, male (%)","TTO","Trinidad and Tobago","2009","2009",98.96614,"+","National Estimation"
"GER_1","Gross enrolment ratio, primary, both sexes (%)","EST","Estonia","2009","2009",100.18112,"+","National Estimation"
"GER_1","Gross enrolment ratio, primary, both sexes (%)","EST","Estonia","2012","2012",98.31961,"+","National Estimation"
"GER_1","Gross enrolment ratio, primary, both sexes (%)","EST","Estonia","2015","2015",96.88036,"+","National Estimation"
"GER_1","Gross enrolment ratio, primary, both sexes (%)","EST","Estonia","2018","2018",97.45595,"+","National Estimation"
"GER_1","Gross enrolment ratio, primary, both sexes (%)","THA","Thailand","2009","2009",108.69564,"+","National Estimation"
"GER_1","Gross enrolment ratio, primary, both sexes (%)","THA","Thailand","2012","2012",104.85086,"+","National Estimation"
"GER_1","Gross enrolment ratio, primary, both sexes (%)","THA","Thailand","2015","2015",105.40424,"+","National Estimation"
"GER_1","Gross enrolment ratio, primary, both sexes (%)","THA","Thailand","2018","2018",99.17324,,
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","UZB","Uzbekistan","2009","2009",95.18762,,
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","UZB","Uzbekistan","2012","2012",94.17571,,
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","UZB","Uzbekistan","2015","2015",95.00723,,
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","UZB","Uzbekistan","2018","2018",97.96328,,
"GER_1T2","Gross enrolment ratio, primary and lower secondary, both sexes (%)","LCA","Saint Lucia","2009","2009",101.62817,,
"GER_1T2","Gross enrolment ratio, primary and lower secondary, both sexes (%)","LCA","Saint Lucia","2012","2012",96.70564,,
"GER_1T2","Gross enrolment ratio, primary and lower secondary, both sexes (%)","LCA","Saint Lucia","2015","2015",95.35107,,
"GER_1T2","Gross enrolment ratio, primary and lower secondary, both sexes (%)","LCA","Saint Lucia","2018","2018",94.99331,,
"GER_1_F","Gross enrolment ratio, primary, female (%)","MSR","Montserrat","2009","2009",107.23982,,
"GER_1_F","Gross enrolment ratio, primary, female (%)","MSR","Montserrat","2012","2012",105.26316,,
"GER_1_F","Gross enrolment ratio, primary, female (%)","MSR","Montserrat","2015","2015",96.12069,,
"GER_1_F","Gross enrolment ratio, primary, female (%)","MSR","Montserrat","2018","2018",146.54088,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","40044","Low income countries","2009","2009",103.54396,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","40044","Low income countries","2012","2012",103.51004,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","40044","Low income countries","2015","2015",101.05742,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","40044","Low income countries","2018","2018",104.00695,"‡","UIS Estimation"
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","PER","Peru","2009","2009",110.04848,,
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","PER","Peru","2012","2012",106.31539,,
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","PER","Peru","2015","2015",102.27374,,
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","PER","Peru","2018","2018",100.55997,,
"GER_1T2","Gross enrolment ratio, primary and lower secondary, both sexes (%)","AZE","Azerbaijan","2009","2009",93.69947,"+","National Estimation"
"GER_1T2","Gross enrolment ratio, primary and lower secondary, both sexes (%)","AZE","Azerbaijan","2012","2012",94.2926,"+","National Estimation"
"GER_1T2","Gross enrolment ratio, primary and lower secondary, both sexes (%)","AZE","Azerbaijan","2015","2015",97.75216,"+","National Estimation"
"GER_1T2","Gross enrolment ratio, primary and lower secondary, both sexes (%)","AZE","Azerbaijan","2018","2018",100.14035,"+","National Estimation"
"GER_1","Gross enrolment ratio, primary, both sexes (%)","40618","Central and Southern Asia","2009","2009",101.96846,,
"GER_1","Gross enrolment ratio, primary, both sexes (%)","40618","Central and Southern Asia","2012","2012",102.67259,,
"GER_1","Gross enrolment ratio, primary, both sexes (%)","40618","Central and Southern Asia","2015","2015",104.26576,,
"GER_1","Gross enrolment ratio, primary, both sexes (%)","40618","Central and Southern Asia","2018","2018",97.94009,,
"GER_1","Gross enrolment ratio, primary, both sexes (%)","VCT","Saint Vincent and the Grenadines","2009","2009",108.36604,,
"GER_1","Gross enrolment ratio, primary, both sexes (%)","VCT","Saint Vincent and the Grenadines","2012","2012",111.58601,,
"GER_1","Gross enrolment ratio, primary, both sexes (%)","VCT","Saint Vincent and the Grenadines","2015","2015",115.01119,,
"GER_1","Gross enrolment ratio, primary, both sexes (%)","VCT","Saint Vincent and the Grenadines","2018","2018",115.26638,,
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","VAT","Holy See","2009","2009",,"a","Category not applicable"
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","VAT","Holy See","2012","2012",,"a","Category not applicable"
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","VAT","Holy See","2015","2015",,"a","Category not applicable"
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","VAT","Holy See","2018","2018",,"a","Category not applicable"
"GER_1T3_F","Gross enrolment ratio, primary and secondary, female (%)","SYC","Seychelles","2009","2009",86.96343,"‡","UIS Estimation"
"GER_1T3_F","Gross enrolment ratio, primary and secondary, female (%)","SYC","Seychelles","2012","2012",86.67167,,
"GER_1T3_F","Gross enrolment ratio, primary and secondary, female (%)","SYC","Seychelles","2015","2015",89.53577,,
"GER_1T3_F","Gross enrolment ratio, primary and secondary, female (%)","SYC","Seychelles","2018","2018",89.70698,,
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","ERI","Eritrea","2009","2009",62.62603,,
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","ERI","Eritrea","2012","2012",67.04519,,
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","ERI","Eritrea","2015","2015",63.6081,,
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","ERI","Eritrea","2018","2018",63.1986,,
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","40656","Oceania (excluding Australia and New Zealand)","2009","2009",78.09747,"‡","UIS Estimation"
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","40656","Oceania (excluding Australia and New Zealand)","2012","2012",97.10398,,
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","40656","Oceania (excluding Australia and New Zealand)","2015","2015",97.76959,"‡","UIS Estimation"
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","40656","Oceania (excluding Australia and New Zealand)","2018","2018",94.14341,,
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","JOR","Jordan","2012","2012",84.28514,,
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","LAO","Lao People's Democratic Republic","2009","2009",102.61156,,
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","LAO","Lao People's Democratic Republic","2012","2012",96.67761,,
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","LAO","Lao People's Democratic Republic","2015","2015",99.72959,,
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","LAO","Lao People's Democratic Republic","2018","2018",94.28678,,
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","BRN","Brunei Darussalam","2009","2009",106.79615,,
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","BRN","Brunei Darussalam","2012","2012",104.67596,,
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","BRN","Brunei Darussalam","2015","2015",101.60326,,
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","BRN","Brunei Darussalam","2018","2018",100.58015,,
"GER_1T2","Gross enrolment ratio, primary and lower secondary, both sexes (%)","FJI","Fiji","2009","2009",92.26939,,
"GER_1T2","Gross enrolment ratio, primary and lower secondary, both sexes (%)","FJI","Fiji","2012","2012",93.08214,,
"GER_1T2","Gross enrolment ratio, primary and lower secondary, both sexes (%)","FJI","Fiji","2015","2015",97.39488,,
"GER_1T2","Gross enrolment ratio, primary and lower secondary, both sexes (%)","FJI","Fiji","2018","2018",102.74856,,
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","ISL","Iceland","2009","2009",98.31875,"+","National Estimation"
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","ISL","Iceland","2012","2012",98.71259,"+","National Estimation"
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","ISL","Iceland","2015","2015",98.71825,"+","National Estimation"
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","ISL","Iceland","2018","2018",98.70526,"+","National Estimation"
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","NAM","Namibia","2009","2009",105.88883,,
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","NAM","Namibia","2012","2012",112.29737,,
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","NAM","Namibia","2015","2015",119.07374,,
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","NAM","Namibia","2018","2018",124.00501,,
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","TUV","Tuvalu","2018","2018",90.09641,,
"GER_1_F","Gross enrolment ratio, primary, female (%)","MDG","Madagascar","2009","2009",147.38232,,
"GER_1_F","Gross enrolment ratio, primary, female (%)","MDG","Madagascar","2012","2012",141.83811,,
"GER_1_F","Gross enrolment ratio, primary, female (%)","MDG","Madagascar","2015","2015",143.36304,,
"GER_1_F","Gross enrolment ratio, primary, female (%)","MDG","Madagascar","2018","2018",137.81472,,
"GER_1_F","Gross enrolment ratio, primary, female (%)","SWZ","Eswatini","2009","2009",112.68758,,
"GER_1_F","Gross enrolment ratio, primary, female (%)","SWZ","Eswatini","2012","2012",117.66823,,
"GER_1_F","Gross enrolment ratio, primary, female (%)","SWZ","Eswatini","2015","2015",118.75369,,
"GER_1_F","Gross enrolment ratio, primary, female (%)","SWZ","Eswatini","2018","2018",115.91035,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","SLB","Solomon Islands","2012","2012",110.19687,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","SLB","Solomon Islands","2015","2015",110.60073,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","SLB","Solomon Islands","2018","2018",104.40253,,
"GER_1","Gross enrolment ratio, primary, both sexes (%)","40334","Least Developed Countries","2009","2009",100.70638,,
"GER_1","Gross enrolment ratio, primary, both sexes (%)","40334","Least Developed Countries","2012","2012",101.82012,,
"GER_1","Gross enrolment ratio, primary, both sexes (%)","40334","Least Developed Countries","2015","2015",101.07293,,
"GER_1","Gross enrolment ratio, primary, both sexes (%)","40334","Least Developed Countries","2018","2018",103.40794,,
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","40043","Upper middle income countries","2009","2009",105.93862,,
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","40043","Upper middle income countries","2012","2012",104.27175,,
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","40043","Upper middle income countries","2015","2015",101.51901,,
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","40043","Upper middle income countries","2018","2018",101.23012,,
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","LTU","Lithuania","2009","2009",101.65783,"+","National Estimation"
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","LTU","Lithuania","2012","2012",101.58866,"+","National Estimation"
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","LTU","Lithuania","2015","2015",101.97527,"+","National Estimation"
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","LTU","Lithuania","2018","2018",104.44863,"+","National Estimation"
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","CIV","Côte d'Ivoire","2015","2015",78.69745,,
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","CIV","Côte d'Ivoire","2018","2018",85.18385,,
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","SGP","Singapore","2012","2012",103.70425,,
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","SGP","Singapore","2015","2015",102.867,,
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","SGP","Singapore","2018","2018",100.45073,"+","National Estimation"
"GER_1T2","Gross enrolment ratio, primary and lower secondary, both sexes (%)","COL","Colombia","2009","2009",118.64544,"+","National Estimation"
"GER_1T2","Gross enrolment ratio, primary and lower secondary, both sexes (%)","COL","Colombia","2012","2012",113.15622,"+","National Estimation"
"GER_1T2","Gross enrolment ratio, primary and lower secondary, both sexes (%)","COL","Colombia","2015","2015",111.50927,"+","National Estimation"
"GER_1T2","Gross enrolment ratio, primary and lower secondary, both sexes (%)","COL","Colombia","2018","2018",110.56674,"+","National Estimation"
"GER_1_M","Gross enrolment ratio, primary, male (%)","GHA","Ghana","2009","2009",100.8625,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","GHA","Ghana","2012","2012",102.40894,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","GHA","Ghana","2015","2015",103.00732,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","GHA","Ghana","2018","2018",97.64028,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","UKR","Ukraine","2009","2009",100.29878,"+","National Estimation"
"GER_1_M","Gross enrolment ratio, primary, male (%)","UKR","Ukraine","2012","2012",96.44529,"+","National Estimation"
"GER_1_M","Gross enrolment ratio, primary, male (%)","UKR","Ukraine","2015","2015",87.07212,"+","National Estimation"
"GER_1_M","Gross enrolment ratio, primary, male (%)","UKR","Ukraine","2018","2018",87.80529,"+","National Estimation"
"GER_1","Gross enrolment ratio, primary, both sexes (%)","JAM","Jamaica","2009","2009",102.66508,,
"GER_1","Gross enrolment ratio, primary, both sexes (%)","JAM","Jamaica","2012","2012",100.95679,,
"GER_1","Gross enrolment ratio, primary, both sexes (%)","JAM","Jamaica","2015","2015",95.22532,,
"GER_1","Gross enrolment ratio, primary, both sexes (%)","JAM","Jamaica","2018","2018",97.29392,,
"GER_1","Gross enrolment ratio, primary, both sexes (%)","NOR","Norway","2009","2009",99.71005,"+","National Estimation"
"GER_1","Gross enrolment ratio, primary, both sexes (%)","NOR","Norway","2012","2012",99.63052,"+","National Estimation"
"GER_1","Gross enrolment ratio, primary, both sexes (%)","NOR","Norway","2015","2015",99.35503,"+","National Estimation"
"GER_1","Gross enrolment ratio, primary, both sexes (%)","NOR","Norway","2018","2018",99.17442,"+","National Estimation"
"GER_1_F","Gross enrolment ratio, primary, female (%)","KHM","Cambodia","2009","2009",124.16469,,
"GER_1_F","Gross enrolment ratio, primary, female (%)","KHM","Cambodia","2012","2012",114.52185,,
"GER_1_F","Gross enrolment ratio, primary, female (%)","KHM","Cambodia","2015","2015",106.13357,,
"GER_1_F","Gross enrolment ratio, primary, female (%)","KHM","Cambodia","2018","2018",104.21413,,
"GER_1","Gross enrolment ratio, primary, both sexes (%)","GMB","Gambia","2009","2009",73.86633,"‡","UIS Estimation"
"GER_1","Gross enrolment ratio, primary, both sexes (%)","GMB","Gambia","2012","2012",73.043,,
"GER_1","Gross enrolment ratio, primary, both sexes (%)","GMB","Gambia","2015","2015",79.20504,,
"GER_1","Gross enrolment ratio, primary, both sexes (%)","GMB","Gambia","2018","2018",85.95533,,
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","WSM","Samoa","2009","2009",101.2859,,
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","WSM","Samoa","2012","2012",100.31947,,
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","WSM","Samoa","2015","2015",105.16107,,
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","WSM","Samoa","2018","2018",102.90977,,
"GER_1T3_F","Gross enrolment ratio, primary and secondary, female (%)","LIE","Liechtenstein","2009","2009",102.22043,"+","National Estimation"
"GER_1T3_F","Gross enrolment ratio, primary and secondary, female (%)","LIE","Liechtenstein","2012","2012",103.57886,"+","National Estimation"
"GER_1T3_F","Gross enrolment ratio, primary and secondary, female (%)","LIE","Liechtenstein","2015","2015",104.41302,"+","National Estimation"
"GER_1T3_F","Gross enrolment ratio, primary and secondary, female (%)","LIE","Liechtenstein","2018","2018",105.01349,"+","National Estimation"
"GER_1_F","Gross enrolment ratio, primary, female (%)","40520","Latin America and the Caribbean","2009","2009",113.91029,,
"GER_1_F","Gross enrolment ratio, primary, female (%)","40520","Latin America and the Caribbean","2012","2012",106.62573,,
"GER_1_F","Gross enrolment ratio, primary, female (%)","40520","Latin America and the Caribbean","2015","2015",105.46364,,
"GER_1_F","Gross enrolment ratio, primary, female (%)","40520","Latin America and the Caribbean","2018","2018",104.27157,,
"GER_1T3_F","Gross enrolment ratio, primary and secondary, female (%)","COK","Cook Islands","2009","2009",99.7412,,
"GER_1T3_F","Gross enrolment ratio, primary and secondary, female (%)","COK","Cook Islands","2012","2012",90.45251,,
"GER_1T3_F","Gross enrolment ratio, primary and secondary, female (%)","COK","Cook Islands","2015","2015",89.06653,,
"GER_1T3_F","Gross enrolment ratio, primary and secondary, female (%)","COK","Cook Islands","2018","2018",97.64384,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","BLZ","Belize","2009","2009",115.94022,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","BLZ","Belize","2012","2012",116.67516,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","BLZ","Belize","2015","2015",116.20356,,
"GER_1_M","Gross enrolment ratio, primary, male (%)","BLZ","Belize","2018","2018",116.29263,,
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","PRY","Paraguay","2009","2009",100.84511,,
"GER_1T2_F","Gross enrolment ratio, primary and lower secondary, female (%)","PRY","Paraguay","2012","2012",104.75396,,
"GER_1T2_M","Gross enrolment ratio, primary and lower secondary, male (%)","AGO","Angola","2009","2009",93.32821,,
"GER_1_F","Gross enrolment ratio, primary, female (%)","FRA","France","2009","2009",102.53139,"+","National Estimation"
